# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:57:C6": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:57:C6", "device connection": "BTH98:D3:91:FD:57:C6", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-6-26", "time": "13:58:51.618", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	485
1	0	0	0	0	478
2	0	0	0	0	488
3	0	0	0	0	485
4	0	0	0	0	488
5	0	0	0	0	487
6	0	0	0	0	492
7	0	0	0	0	504
8	0	0	0	0	505
9	0	0	0	0	502
10	0	0	0	0	505
11	0	0	0	0	506
12	0	0	0	0	509
13	0	0	0	0	530
14	0	0	0	0	505
15	0	0	0	0	526
0	0	0	0	0	523
1	0	0	0	0	515
2	0	0	0	0	497
3	0	0	0	0	479
4	0	0	0	0	469
5	0	0	0	0	479
6	0	0	0	0	488
7	0	0	0	0	497
8	0	0	0	0	505
9	0	0	0	0	533
10	0	0	0	0	610
11	0	0	0	0	797
12	0	0	0	0	663
13	0	0	0	0	524
14	0	0	0	0	476
15	0	0	0	0	464
0	0	0	0	0	451
1	0	0	0	0	453
2	0	0	0	0	473
3	0	0	0	0	473
4	0	0	0	0	476
5	0	0	0	0	490
6	0	0	0	0	485
7	0	0	0	0	493
8	0	0	0	0	504
9	0	0	0	0	501
10	0	0	0	0	508
11	0	0	0	0	513
12	0	0	0	0	515
13	0	0	0	0	526
14	0	0	0	0	513
15	0	0	0	0	519
0	0	0	0	0	507
1	0	0	0	0	499
2	0	0	0	0	492
3	0	0	0	0	477
4	0	0	0	0	468
5	0	0	0	0	463
6	0	0	0	0	464
7	0	0	0	0	454
8	0	0	0	0	458
9	0	0	0	0	460
10	0	0	0	0	473
11	0	0	0	0	477
12	0	0	0	0	483
13	0	0	0	0	489
14	0	0	0	0	497
15	0	0	0	0	504
0	0	0	0	0	500
1	0	0	0	0	511
2	0	0	0	0	509
3	0	0	0	0	511
4	0	0	0	0	508
5	0	0	0	0	508
6	0	0	0	0	503
7	0	0	0	0	501
8	0	0	0	0	513
9	0	0	0	0	504
10	0	0	0	0	501
11	0	0	0	0	512
12	0	0	0	0	499
13	0	0	0	0	502
14	0	0	0	0	507
15	0	0	0	0	504
0	0	0	0	0	507
1	0	0	0	0	511
2	0	0	0	0	533
3	0	0	0	0	505
4	0	0	0	0	530
5	0	0	0	0	534
6	0	0	0	0	513
7	0	0	0	0	520
8	0	0	0	0	495
9	0	0	0	0	503
10	0	0	0	0	506
11	0	0	0	0	510
12	0	0	0	0	508
13	0	0	0	0	546
14	0	0	0	0	575
15	0	0	0	0	799
0	0	0	0	0	805
1	0	0	0	0	547
2	0	0	0	0	487
3	0	0	0	0	451
4	0	0	0	0	448
5	0	0	0	0	443
6	0	0	0	0	459
7	0	0	0	0	462
8	0	0	0	0	466
9	0	0	0	0	475
10	0	0	0	0	482
11	0	0	0	0	490
12	0	0	0	0	497
13	0	0	0	0	502
14	0	0	0	0	512
15	0	0	0	0	515
0	0	0	0	0	522
1	0	0	0	0	525
2	0	0	0	0	526
3	0	0	0	0	524
4	0	0	0	0	519
5	0	0	0	0	505
6	0	0	0	0	500
7	0	0	0	0	493
8	0	0	0	0	487
9	0	0	0	0	480
10	0	0	0	0	474
11	0	0	0	0	470
12	0	0	0	0	473
13	0	0	0	0	476
14	0	0	0	0	477
15	0	0	0	0	489
0	0	0	0	0	491
1	0	0	0	0	496
2	0	0	0	0	508
3	0	0	0	0	505
4	0	0	0	0	507
5	0	0	0	0	509
6	0	0	0	0	510
7	0	0	0	0	508
8	0	0	0	0	507
9	0	0	0	0	504
10	0	0	0	0	503
11	0	0	0	0	508
12	0	0	0	0	504
13	0	0	0	0	499
14	0	0	0	0	502
15	0	0	0	0	494
0	0	0	0	0	505
1	0	0	0	0	506
2	0	0	0	0	497
3	0	0	0	0	499
4	0	0	0	0	508
5	0	0	0	0	511
6	0	0	0	0	518
7	0	0	0	0	517
8	0	0	0	0	532
9	0	0	0	0	523
10	0	0	0	0	512
11	0	0	0	0	504
12	0	0	0	0	488
13	0	0	0	0	499
14	0	0	0	0	503
15	0	0	0	0	500
0	0	0	0	0	513
1	0	0	0	0	551
2	0	0	0	0	664
3	0	0	0	0	838
4	0	0	0	0	640
5	0	0	0	0	516
6	0	0	0	0	465
7	0	0	0	0	454
8	0	0	0	0	439
9	0	0	0	0	450
10	0	0	0	0	455
11	0	0	0	0	467
12	0	0	0	0	468
13	0	0	0	0	489
14	0	0	0	0	481
15	0	0	0	0	497
0	0	0	0	0	503
1	0	0	0	0	512
2	0	0	0	0	514
3	0	0	0	0	520
4	0	0	0	0	539
5	0	0	0	0	519
6	0	0	0	0	536
7	0	0	0	0	519
8	0	0	0	0	513
9	0	0	0	0	511
10	0	0	0	0	498
11	0	0	0	0	497
12	0	0	0	0	476
13	0	0	0	0	475
14	0	0	0	0	466
15	0	0	0	0	461
0	0	0	0	0	469
1	0	0	0	0	480
2	0	0	0	0	476
3	0	0	0	0	485
4	0	0	0	0	496
5	0	0	0	0	504
6	0	0	0	0	506
7	0	0	0	0	509
8	0	0	0	0	513
9	0	0	0	0	505
10	0	0	0	0	510
11	0	0	0	0	497
12	0	0	0	0	502
13	0	0	0	0	508
14	0	0	0	0	499
15	0	0	0	0	504
0	0	0	0	0	497
1	0	0	0	0	497
2	0	0	0	0	494
3	0	0	0	0	494
4	0	0	0	0	496
5	0	0	0	0	498
6	0	0	0	0	508
7	0	0	0	0	505
8	0	0	0	0	504
9	0	0	0	0	504
10	0	0	0	0	496
11	0	0	0	0	519
12	0	0	0	0	540
13	0	0	0	0	521
14	0	0	0	0	547
15	0	0	0	0	546
0	0	0	0	0	518
1	0	0	0	0	501
2	0	0	0	0	463
3	0	0	0	0	463
4	0	0	0	0	475
5	0	0	0	0	481
6	0	0	0	0	491
7	0	0	0	0	495
8	0	0	0	0	527
9	0	0	0	0	689
10	0	0	0	0	820
11	0	0	0	0	603
12	0	0	0	0	495
13	0	0	0	0	445
14	0	0	0	0	435
15	0	0	0	0	433
0	0	0	0	0	445
1	0	0	0	0	443
2	0	0	0	0	462
3	0	0	0	0	466
4	0	0	0	0	478
5	0	0	0	0	489
6	0	0	0	0	489
7	0	0	0	0	508
8	0	0	0	0	507
9	0	0	0	0	512
10	0	0	0	0	527
11	0	0	0	0	520
12	0	0	0	0	529
13	0	0	0	0	529
14	0	0	0	0	519
15	0	0	0	0	512
0	0	0	0	0	509
1	0	0	0	0	504
2	0	0	0	0	488
3	0	0	0	0	478
4	0	0	0	0	475
5	0	0	0	0	476
6	0	0	0	0	483
7	0	0	0	0	474
8	0	0	0	0	486
9	0	0	0	0	494
10	0	0	0	0	492
11	0	0	0	0	504
12	0	0	0	0	503
13	0	0	0	0	516
14	0	0	0	0	509
15	0	0	0	0	506
0	0	0	0	0	517
1	0	0	0	0	512
2	0	0	0	0	507
3	0	0	0	0	503
4	0	0	0	0	507
5	0	0	0	0	497
6	0	0	0	0	506
7	0	0	0	0	491
8	0	0	0	0	504
9	0	0	0	0	497
10	0	0	0	0	502
11	0	0	0	0	505
12	0	0	0	0	504
13	0	0	0	0	511
14	0	0	0	0	508
15	0	0	0	0	537
0	0	0	0	0	519
1	0	0	0	0	532
2	0	0	0	0	535
3	0	0	0	0	510
4	0	0	0	0	503
5	0	0	0	0	489
6	0	0	0	0	485
7	0	0	0	0	502
8	0	0	0	0	503
9	0	0	0	0	499
10	0	0	0	0	545
11	0	0	0	0	649
12	0	0	0	0	839
13	0	0	0	0	639
14	0	0	0	0	525
15	0	0	0	0	473
0	0	0	0	0	456
1	0	0	0	0	447
2	0	0	0	0	448
3	0	0	0	0	459
4	0	0	0	0	465
5	0	0	0	0	477
6	0	0	0	0	481
7	0	0	0	0	487
8	0	0	0	0	499
9	0	0	0	0	500
10	0	0	0	0	512
11	0	0	0	0	511
12	0	0	0	0	523
13	0	0	0	0	533
14	0	0	0	0	532
15	0	0	0	0	536
0	0	0	0	0	520
1	0	0	0	0	510
2	0	0	0	0	505
3	0	0	0	0	493
4	0	0	0	0	490
5	0	0	0	0	486
6	0	0	0	0	470
7	0	0	0	0	475
8	0	0	0	0	466
9	0	0	0	0	468
10	0	0	0	0	489
11	0	0	0	0	484
12	0	0	0	0	496
13	0	0	0	0	498
14	0	0	0	0	499
15	0	0	0	0	505
0	0	0	0	0	507
1	0	0	0	0	511
2	0	0	0	0	509
3	0	0	0	0	510
4	0	0	0	0	508
5	0	0	0	0	499
6	0	0	0	0	499
7	0	0	0	0	504
8	0	0	0	0	499
9	0	0	0	0	504
10	0	0	0	0	503
11	0	0	0	0	514
12	0	0	0	0	503
13	0	0	0	0	508
14	0	0	0	0	516
15	0	0	0	0	499
0	0	0	0	0	511
1	0	0	0	0	506
2	0	0	0	0	524
3	0	0	0	0	540
4	0	0	0	0	520
5	0	0	0	0	539
6	0	0	0	0	531
7	0	0	0	0	518
8	0	0	0	0	500
9	0	0	0	0	481
10	0	0	0	0	498
11	0	0	0	0	498
12	0	0	0	0	496
13	0	0	0	0	501
14	0	0	0	0	537
15	0	0	0	0	633
0	0	0	0	0	836
1	0	0	0	0	648
2	0	0	0	0	518
3	0	0	0	0	465
4	0	0	0	0	446
5	0	0	0	0	446
6	0	0	0	0	455
7	0	0	0	0	451
8	0	0	0	0	459
9	0	0	0	0	468
10	0	0	0	0	475
11	0	0	0	0	484
12	0	0	0	0	493
13	0	0	0	0	495
14	0	0	0	0	506
15	0	0	0	0	510
0	0	0	0	0	516
1	0	0	0	0	517
2	0	0	0	0	515
3	0	0	0	0	521
4	0	0	0	0	515
5	0	0	0	0	504
6	0	0	0	0	499
7	0	0	0	0	489
8	0	0	0	0	485
9	0	0	0	0	483
10	0	0	0	0	480
11	0	0	0	0	476
12	0	0	0	0	471
13	0	0	0	0	481
14	0	0	0	0	479
15	0	0	0	0	496
0	0	0	0	0	491
1	0	0	0	0	502
2	0	0	0	0	505
3	0	0	0	0	504
4	0	0	0	0	515
5	0	0	0	0	508
6	0	0	0	0	502
7	0	0	0	0	498
8	0	0	0	0	498
9	0	0	0	0	497
10	0	0	0	0	503
11	0	0	0	0	490
12	0	0	0	0	506
13	0	0	0	0	500
14	0	0	0	0	495
15	0	0	0	0	501
0	0	0	0	0	495
1	0	0	0	0	505
2	0	0	0	0	504
3	0	0	0	0	501
4	0	0	0	0	507
5	0	0	0	0	505
6	0	0	0	0	527
7	0	0	0	0	544
8	0	0	0	0	523
9	0	0	0	0	549
10	0	0	0	0	529
11	0	0	0	0	516
12	0	0	0	0	496
13	0	0	0	0	472
14	0	0	0	0	487
15	0	0	0	0	495
0	0	0	0	0	496
1	0	0	0	0	497
2	0	0	0	0	527
3	0	0	0	0	563
4	0	0	0	0	813
5	0	0	0	0	748
6	0	0	0	0	540
7	0	0	0	0	480
8	0	0	0	0	459
9	0	0	0	0	449
10	0	0	0	0	454
11	0	0	0	0	457
12	0	0	0	0	468
13	0	0	0	0	476
14	0	0	0	0	477
15	0	0	0	0	485
0	0	0	0	0	496
1	0	0	0	0	503
2	0	0	0	0	509
3	0	0	0	0	510
4	0	0	0	0	520
5	0	0	0	0	520
6	0	0	0	0	529
7	0	0	0	0	520
8	0	0	0	0	518
9	0	0	0	0	507
10	0	0	0	0	502
11	0	0	0	0	496
12	0	0	0	0	496
13	0	0	0	0	479
14	0	0	0	0	488
15	0	0	0	0	486
0	0	0	0	0	487
1	0	0	0	0	483
2	0	0	0	0	483
3	0	0	0	0	495
4	0	0	0	0	499
5	0	0	0	0	498
6	0	0	0	0	508
7	0	0	0	0	508
8	0	0	0	0	515
9	0	0	0	0	507
10	0	0	0	0	509
11	0	0	0	0	505
12	0	0	0	0	502
13	0	0	0	0	502
14	0	0	0	0	499
15	0	0	0	0	496
0	0	0	0	0	501
1	0	0	0	0	499
2	0	0	0	0	508
3	0	0	0	0	492
4	0	0	0	0	496
5	0	0	0	0	502
6	0	0	0	0	503
7	0	0	0	0	507
8	0	0	0	0	499
9	0	0	0	0	510
10	0	0	0	0	517
11	0	0	0	0	523
12	0	0	0	0	551
13	0	0	0	0	529
14	0	0	0	0	552
15	0	0	0	0	543
0	0	0	0	0	513
1	0	0	0	0	493
2	0	0	0	0	470
3	0	0	0	0	477
4	0	0	0	0	482
5	0	0	0	0	491
6	0	0	0	0	493
7	0	0	0	0	524
8	0	0	0	0	543
9	0	0	0	0	762
10	0	0	0	0	762
11	0	0	0	0	539
12	0	0	0	0	494
13	0	0	0	0	452
14	0	0	0	0	449
15	0	0	0	0	448
0	0	0	0	0	455
1	0	0	0	0	477
2	0	0	0	0	484
3	0	0	0	0	490
4	0	0	0	0	505
5	0	0	0	0	504
6	0	0	0	0	521
7	0	0	0	0	515
8	0	0	0	0	530
9	0	0	0	0	530
10	0	0	0	0	542
11	0	0	0	0	545
12	0	0	0	0	543
13	0	0	0	0	534
14	0	0	0	0	534
15	0	0	0	0	515
0	0	0	0	0	512
1	0	0	0	0	507
2	0	0	0	0	497
3	0	0	0	0	499
4	0	0	0	0	493
5	0	0	0	0	487
6	0	0	0	0	494
7	0	0	0	0	492
8	0	0	0	0	503
9	0	0	0	0	498
10	0	0	0	0	507
11	0	0	0	0	509
12	0	0	0	0	504
13	0	0	0	0	494
14	0	0	0	0	515
15	0	0	0	0	500
0	0	0	0	0	504
1	0	0	0	0	495
2	0	0	0	0	500
3	0	0	0	0	494
4	0	0	0	0	489
5	0	0	0	0	492
6	0	0	0	0	491
7	0	0	0	0	492
8	0	0	0	0	489
9	0	0	0	0	489
10	0	0	0	0	495
11	0	0	0	0	501
12	0	0	0	0	495
13	0	0	0	0	495
14	0	0	0	0	496
15	0	0	0	0	502
0	0	0	0	0	534
1	0	0	0	0	526
2	0	0	0	0	525
3	0	0	0	0	547
4	0	0	0	0	529
5	0	0	0	0	507
6	0	0	0	0	477
7	0	0	0	0	465
8	0	0	0	0	474
9	0	0	0	0	493
10	0	0	0	0	485
11	0	0	0	0	476
12	0	0	0	0	513
13	0	0	0	0	569
14	0	0	0	0	815
15	0	0	0	0	693
0	0	0	0	0	522
1	0	0	0	0	479
2	0	0	0	0	463
3	0	0	0	0	448
4	0	0	0	0	453
5	0	0	0	0	463
6	0	0	0	0	464
7	0	0	0	0	477
8	0	0	0	0	485
9	0	0	0	0	492
10	0	0	0	0	497
11	0	0	0	0	512
12	0	0	0	0	510
13	0	0	0	0	527
14	0	0	0	0	513
15	0	0	0	0	525
0	0	0	0	0	528
1	0	0	0	0	519
2	0	0	0	0	504
3	0	0	0	0	508
4	0	0	0	0	492
5	0	0	0	0	492
6	0	0	0	0	490
7	0	0	0	0	483
8	0	0	0	0	475
9	0	0	0	0	468
10	0	0	0	0	482
11	0	0	0	0	475
12	0	0	0	0	480
13	0	0	0	0	488
14	0	0	0	0	492
15	0	0	0	0	512
0	0	0	0	0	500
1	0	0	0	0	496
2	0	0	0	0	512
3	0	0	0	0	499
4	0	0	0	0	509
5	0	0	0	0	494
6	0	0	0	0	499
7	0	0	0	0	491
8	0	0	0	0	498
9	0	0	0	0	504
10	0	0	0	0	492
11	0	0	0	0	489
12	0	0	0	0	504
13	0	0	0	0	497
14	0	0	0	0	498
15	0	0	0	0	499
0	0	0	0	0	504
1	0	0	0	0	505
2	0	0	0	0	509
3	0	0	0	0	548
4	0	0	0	0	519
5	0	0	0	0	546
6	0	0	0	0	538
7	0	0	0	0	533
8	0	0	0	0	506
9	0	0	0	0	459
10	0	0	0	0	476
11	0	0	0	0	486
12	0	0	0	0	488
13	0	0	0	0	492
14	0	0	0	0	505
15	0	0	0	0	530
0	0	0	0	0	679
1	0	0	0	0	795
2	0	0	0	0	581
3	0	0	0	0	500
4	0	0	0	0	467
5	0	0	0	0	450
6	0	0	0	0	450
7	0	0	0	0	459
8	0	0	0	0	461
9	0	0	0	0	474
10	0	0	0	0	483
11	0	0	0	0	485
12	0	0	0	0	496
13	0	0	0	0	497
14	0	0	0	0	512
15	0	0	0	0	519
0	0	0	0	0	518
1	0	0	0	0	530
2	0	0	0	0	520
3	0	0	0	0	526
4	0	0	0	0	522
5	0	0	0	0	514
6	0	0	0	0	513
7	0	0	0	0	495
8	0	0	0	0	487
9	0	0	0	0	480
10	0	0	0	0	478
11	0	0	0	0	475
12	0	0	0	0	478
13	0	0	0	0	477
14	0	0	0	0	481
15	0	0	0	0	489
0	0	0	0	0	492
1	0	0	0	0	502
2	0	0	0	0	493
3	0	0	0	0	504
4	0	0	0	0	502
5	0	0	0	0	507
6	0	0	0	0	505
7	0	0	0	0	513
8	0	0	0	0	504
9	0	0	0	0	502
10	0	0	0	0	495
11	0	0	0	0	497
12	0	0	0	0	496
13	0	0	0	0	505
14	0	0	0	0	497
15	0	0	0	0	496
0	0	0	0	0	502
1	0	0	0	0	501
2	0	0	0	0	509
3	0	0	0	0	506
4	0	0	0	0	538
5	0	0	0	0	531
6	0	0	0	0	540
7	0	0	0	0	545
8	0	0	0	0	527
9	0	0	0	0	500
10	0	0	0	0	463
11	0	0	0	0	477
12	0	0	0	0	488
13	0	0	0	0	484
14	0	0	0	0	492
15	0	0	0	0	490
0	0	0	0	0	531
1	0	0	0	0	672
2	0	0	0	0	806
3	0	0	0	0	596
4	0	0	0	0	505
5	0	0	0	0	468
6	0	0	0	0	460
7	0	0	0	0	448
8	0	0	0	0	455
9	0	0	0	0	457
10	0	0	0	0	473
11	0	0	0	0	486
12	0	0	0	0	480
13	0	0	0	0	494
14	0	0	0	0	495
15	0	0	0	0	513
0	0	0	0	0	518
1	0	0	0	0	527
