# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:57:C6": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:57:C6", "device connection": "BTH98:D3:91:FD:57:C6", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-6-4", "time": "14:30:37.156", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	467
1	0	0	0	0	469
2	0	0	0	0	479
3	0	0	0	0	472
4	0	0	0	0	488
5	0	0	0	0	487
6	0	0	0	0	487
7	0	0	0	0	496
8	0	0	0	0	486
9	0	0	0	0	501
10	0	0	0	0	506
11	0	0	0	0	513
12	0	0	0	0	518
13	0	0	0	0	527
14	0	0	0	0	545
15	0	0	0	0	523
0	0	0	0	0	505
1	0	0	0	0	492
2	0	0	0	0	464
3	0	0	0	0	460
4	0	0	0	0	455
5	0	0	0	0	463
6	0	0	0	0	469
7	0	0	0	0	461
8	0	0	0	0	474
9	0	0	0	0	475
10	0	0	0	0	480
11	0	0	0	0	487
12	0	0	0	0	459
13	0	0	0	0	542
14	0	0	0	0	784
15	0	0	0	0	1022
0	0	0	0	0	662
1	0	0	0	0	268
2	0	0	0	0	292
3	0	0	0	0	412
4	0	0	0	0	422
5	0	0	0	0	434
6	0	0	0	0	434
7	0	0	0	0	456
8	0	0	0	0	458
9	0	0	0	0	464
10	0	0	0	0	480
11	0	0	0	0	478
12	0	0	0	0	489
13	0	0	0	0	492
14	0	0	0	0	494
15	0	0	0	0	508
0	0	0	0	0	502
1	0	0	0	0	516
2	0	0	0	0	515
3	0	0	0	0	517
4	0	0	0	0	526
5	0	0	0	0	524
6	0	0	0	0	531
7	0	0	0	0	527
8	0	0	0	0	522
9	0	0	0	0	528
10	0	0	0	0	513
11	0	0	0	0	512
12	0	0	0	0	498
13	0	0	0	0	487
14	0	0	0	0	480
15	0	0	0	0	456
0	0	0	0	0	452
1	0	0	0	0	450
2	0	0	0	0	446
3	0	0	0	0	450
4	0	0	0	0	449
5	0	0	0	0	465
6	0	0	0	0	473
7	0	0	0	0	480
8	0	0	0	0	487
9	0	0	0	0	484
10	0	0	0	0	492
11	0	0	0	0	492
12	0	0	0	0	493
13	0	0	0	0	501
14	0	0	0	0	492
15	0	0	0	0	500
0	0	0	0	0	496
1	0	0	0	0	491
2	0	0	0	0	508
3	0	0	0	0	516
4	0	0	0	0	518
5	0	0	0	0	533
6	0	0	0	0	554
7	0	0	0	0	548
8	0	0	0	0	519
9	0	0	0	0	512
10	0	0	0	0	487
11	0	0	0	0	473
12	0	0	0	0	473
13	0	0	0	0	471
14	0	0	0	0	486
15	0	0	0	0	475
0	0	0	0	0	477
1	0	0	0	0	481
2	0	0	0	0	472
3	0	0	0	0	478
4	0	0	0	0	488
5	0	0	0	0	491
6	0	0	0	0	615
7	0	0	0	0	874
8	0	0	0	0	1022
9	0	0	0	0	535
10	0	0	0	0	240
11	0	0	0	0	352
12	0	0	0	0	400
13	0	0	0	0	410
14	0	0	0	0	418
15	0	0	0	0	412
0	0	0	0	0	463
1	0	0	0	0	449
2	0	0	0	0	487
3	0	0	0	0	486
4	0	0	0	0	479
5	0	0	0	0	471
6	0	0	0	0	471
7	0	0	0	0	477
8	0	0	0	0	455
9	0	0	0	0	468
10	0	0	0	0	470
11	0	0	0	0	462
12	0	0	0	0	469
13	0	0	0	0	470
14	0	0	0	0	492
15	0	0	0	0	507
0	0	0	0	0	515
1	0	0	0	0	518
2	0	0	0	0	527
3	0	0	0	0	517
4	0	0	0	0	520
5	0	0	0	0	527
6	0	0	0	0	497
7	0	0	0	0	493
8	0	0	0	0	491
9	0	0	0	0	488
10	0	0	0	0	489
11	0	0	0	0	524
12	0	0	0	0	500
13	0	0	0	0	504
14	0	0	0	0	502
15	0	0	0	0	489
0	0	0	0	0	535
1	0	0	0	0	563
2	0	0	0	0	565
3	0	0	0	0	567
4	0	0	0	0	550
5	0	0	0	0	555
6	0	0	0	0	536
7	0	0	0	0	531
8	0	0	0	0	531
9	0	0	0	0	510
10	0	0	0	0	510
11	0	0	0	0	490
12	0	0	0	0	474
13	0	0	0	0	492
14	0	0	0	0	484
15	0	0	0	0	488
0	0	0	0	0	518
1	0	0	0	0	535
2	0	0	0	0	505
3	0	0	0	0	480
4	0	0	0	0	510
5	0	0	0	0	497
6	0	0	0	0	454
7	0	0	0	0	434
8	0	0	0	0	431
9	0	0	0	0	454
10	0	0	0	0	499
11	0	0	0	0	482
12	0	0	0	0	513
13	0	0	0	0	522
14	0	0	0	0	526
15	0	0	0	0	525
0	0	0	0	0	478
1	0	0	0	0	598
2	0	0	0	0	819
3	0	0	0	0	970
4	0	0	0	0	540
5	0	0	0	0	366
6	0	0	0	0	364
7	0	0	0	0	449
8	0	0	0	0	477
9	0	0	0	0	487
10	0	0	0	0	522
11	0	0	0	0	530
12	0	0	0	0	527
13	0	0	0	0	536
14	0	0	0	0	528
15	0	0	0	0	523
0	0	0	0	0	525
1	0	0	0	0	524
2	0	0	0	0	534
3	0	0	0	0	532
4	0	0	0	0	523
5	0	0	0	0	539
6	0	0	0	0	521
