# OpenSignals Text File Format. Version 1
# {"98:D3:91:FD:57:C6": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:91:FD:57:C6", "device connection": "BTH98:D3:91:FD:57:C6", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2022-6-2", "time": "9:57:50.924", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
0	0	0	0	0	483
1	0	0	0	0	489
2	0	0	0	0	495
3	0	0	0	0	497
4	0	0	0	0	503
5	0	0	0	0	502
6	0	0	0	0	507
7	0	0	0	0	510
8	0	0	0	0	510
9	0	0	0	0	509
10	0	0	0	0	509
11	0	0	0	0	510
12	0	0	0	0	509
13	0	0	0	0	511
14	0	0	0	0	512
15	0	0	0	0	509
0	0	0	0	0	508
1	0	0	0	0	513
2	0	0	0	0	511
3	0	0	0	0	509
4	0	0	0	0	510
5	0	0	0	0	509
6	0	0	0	0	511
7	0	0	0	0	511
8	0	0	0	0	512
9	0	0	0	0	510
10	0	0	0	0	509
11	0	0	0	0	514
12	0	0	0	0	512
13	0	0	0	0	512
14	0	0	0	0	511
15	0	0	0	0	509
0	0	0	0	0	508
1	0	0	0	0	510
2	0	0	0	0	511
3	0	0	0	0	510
4	0	0	0	0	509
5	0	0	0	0	509
6	0	0	0	0	506
7	0	0	0	0	506
8	0	0	0	0	508
9	0	0	0	0	508
10	0	0	0	0	508
11	0	0	0	0	505
12	0	0	0	0	509
13	0	0	0	0	515
14	0	0	0	0	526
15	0	0	0	0	528
0	0	0	0	0	536
1	0	0	0	0	544
2	0	0	0	0	531
3	0	0	0	0	519
4	0	0	0	0	509
5	0	0	0	0	489
6	0	0	0	0	478
7	0	0	0	0	477
8	0	0	0	0	479
9	0	0	0	0	483
10	0	0	0	0	483
11	0	0	0	0	487
12	0	0	0	0	492
13	0	0	0	0	489
14	0	0	0	0	496
15	0	0	0	0	500
0	0	0	0	0	506
1	0	0	0	0	495
2	0	0	0	0	583
3	0	0	0	0	836
4	0	0	0	0	1022
5	0	0	0	0	620
6	0	0	0	0	275
7	0	0	0	0	324
8	0	0	0	0	425
9	0	0	0	0	427
10	0	0	0	0	431
11	0	0	0	0	436
12	0	0	0	0	448
13	0	0	0	0	457
14	0	0	0	0	464
15	0	0	0	0	472
0	0	0	0	0	477
1	0	0	0	0	487
2	0	0	0	0	493
3	0	0	0	0	495
4	0	0	0	0	498
5	0	0	0	0	505
6	0	0	0	0	507
7	0	0	0	0	516
8	0	0	0	0	519
9	0	0	0	0	527
10	0	0	0	0	529
11	0	0	0	0	539
12	0	0	0	0	547
13	0	0	0	0	555
14	0	0	0	0	556
15	0	0	0	0	558
0	0	0	0	0	557
1	0	0	0	0	552
2	0	0	0	0	544
3	0	0	0	0	518
4	0	0	0	0	488
5	0	0	0	0	460
6	0	0	0	0	442
7	0	0	0	0	425
8	0	0	0	0	419
9	0	0	0	0	427
10	0	0	0	0	430
11	0	0	0	0	438
12	0	0	0	0	446
13	0	0	0	0	455
14	0	0	0	0	464
15	0	0	0	0	467
0	0	0	0	0	481
1	0	0	0	0	485
2	0	0	0	0	496
3	0	0	0	0	498
4	0	0	0	0	502
5	0	0	0	0	509
6	0	0	0	0	511
7	0	0	0	0	512
8	0	0	0	0	512
9	0	0	0	0	513
10	0	0	0	0	513
11	0	0	0	0	511
12	0	0	0	0	513
13	0	0	0	0	515
14	0	0	0	0	512
15	0	0	0	0	515
0	0	0	0	0	514
1	0	0	0	0	512
2	0	0	0	0	514
3	0	0	0	0	515
4	0	0	0	0	515
5	0	0	0	0	514
6	0	0	0	0	517
7	0	0	0	0	517
8	0	0	0	0	516
9	0	0	0	0	516
10	0	0	0	0	516
11	0	0	0	0	518
12	0	0	0	0	516
13	0	0	0	0	514
14	0	0	0	0	515
15	0	0	0	0	515
0	0	0	0	0	518
1	0	0	0	0	518
2	0	0	0	0	518
3	0	0	0	0	518
4	0	0	0	0	515
5	0	0	0	0	517
6	0	0	0	0	516
7	0	0	0	0	515
8	0	0	0	0	523
9	0	0	0	0	536
10	0	0	0	0	537
11	0	0	0	0	547
12	0	0	0	0	554
13	0	0	0	0	541
14	0	0	0	0	528
15	0	0	0	0	518
0	0	0	0	0	500
1	0	0	0	0	487
2	0	0	0	0	484
3	0	0	0	0	486
4	0	0	0	0	488
5	0	0	0	0	490
6	0	0	0	0	491
7	0	0	0	0	495
8	0	0	0	0	498
9	0	0	0	0	503
10	0	0	0	0	504
11	0	0	0	0	511
12	0	0	0	0	504
13	0	0	0	0	535
14	0	0	0	0	705
15	0	0	0	0	987
0	0	0	0	0	900
1	0	0	0	0	368
2	0	0	0	0	280
3	0	0	0	0	409
4	0	0	0	0	432
5	0	0	0	0	433
6	0	0	0	0	443
7	0	0	0	0	447
8	0	0	0	0	455
9	0	0	0	0	467
10	0	0	0	0	476
11	0	0	0	0	483
12	0	0	0	0	484
13	0	0	0	0	493
14	0	0	0	0	498
15	0	0	0	0	503
0	0	0	0	0	505
1	0	0	0	0	512
2	0	0	0	0	519
3	0	0	0	0	519
4	0	0	0	0	524
5	0	0	0	0	535
6	0	0	0	0	540
7	0	0	0	0	548
8	0	0	0	0	555
9	0	0	0	0	557
10	0	0	0	0	562
11	0	0	0	0	560
12	0	0	0	0	559
13	0	0	0	0	548
14	0	0	0	0	526
15	0	0	0	0	500
0	0	0	0	0	467
1	0	0	0	0	439
2	0	0	0	0	424
3	0	0	0	0	415
4	0	0	0	0	417
5	0	0	0	0	423
6	0	0	0	0	431
7	0	0	0	0	438
8	0	0	0	0	445
9	0	0	0	0	456
10	0	0	0	0	464
11	0	0	0	0	472
12	0	0	0	0	479
13	0	0	0	0	486
14	0	0	0	0	493
15	0	0	0	0	499
0	0	0	0	0	500
1	0	0	0	0	504
2	0	0	0	0	507
3	0	0	0	0	510
4	0	0	0	0	510
5	0	0	0	0	508
6	0	0	0	0	508
7	0	0	0	0	511
8	0	0	0	0	512
9	0	0	0	0	511
10	0	0	0	0	511
11	0	0	0	0	511
12	0	0	0	0	509
13	0	0	0	0	509
14	0	0	0	0	511
15	0	0	0	0	512
0	0	0	0	0	513
1	0	0	0	0	511
2	0	0	0	0	513
3	0	0	0	0	512
4	0	0	0	0	513
5	0	0	0	0	515
6	0	0	0	0	513
7	0	0	0	0	512
8	0	0	0	0	510
9	0	0	0	0	511
10	0	0	0	0	513
11	0	0	0	0	510
12	0	0	0	0	511
13	0	0	0	0	513
14	0	0	0	0	516
15	0	0	0	0	516
0	0	0	0	0	515
1	0	0	0	0	513
2	0	0	0	0	513
3	0	0	0	0	515
4	0	0	0	0	512
5	0	0	0	0	512
6	0	0	0	0	518
7	0	0	0	0	513
8	0	0	0	0	512
9	0	0	0	0	514
10	0	0	0	0	512
11	0	0	0	0	512
12	0	0	0	0	514
13	0	0	0	0	532
14	0	0	0	0	532
15	0	0	0	0	534
0	0	0	0	0	545
1	0	0	0	0	541
2	0	0	0	0	527
3	0	0	0	0	520
4	0	0	0	0	501
5	0	0	0	0	489
6	0	0	0	0	479
7	0	0	0	0	481
8	0	0	0	0	482
9	0	0	0	0	486
10	0	0	0	0	488
11	0	0	0	0	489
12	0	0	0	0	494
13	0	0	0	0	499
14	0	0	0	0	500
15	0	0	0	0	505
0	0	0	0	0	504
1	0	0	0	0	506
2	0	0	0	0	631
3	0	0	0	0	901
4	0	0	0	0	1022
5	0	0	0	0	497
6	0	0	0	0	248
7	0	0	0	0	380
8	0	0	0	0	428
9	0	0	0	0	427
10	0	0	0	0	432
11	0	0	0	0	440
12	0	0	0	0	451
13	0	0	0	0	455
14	0	0	0	0	465
15	0	0	0	0	473
0	0	0	0	0	481
1	0	0	0	0	490
2	0	0	0	0	491
3	0	0	0	0	497
4	0	0	0	0	502
5	0	0	0	0	510
6	0	0	0	0	512
7	0	0	0	0	517
8	0	0	0	0	524
9	0	0	0	0	529
10	0	0	0	0	534
11	0	0	0	0	541
12	0	0	0	0	550
13	0	0	0	0	557
14	0	0	0	0	562
15	0	0	0	0	563
0	0	0	0	0	562
1	0	0	0	0	554
2	0	0	0	0	540
3	0	0	0	0	516
4	0	0	0	0	484
5	0	0	0	0	451
6	0	0	0	0	430
7	0	0	0	0	419
8	0	0	0	0	416
9	0	0	0	0	417
10	0	0	0	0	422
11	0	0	0	0	434
12	0	0	0	0	445
13	0	0	0	0	450
14	0	0	0	0	461
15	0	0	0	0	469
0	0	0	0	0	478
1	0	0	0	0	484
2	0	0	0	0	488
3	0	0	0	0	494
4	0	0	0	0	499
5	0	0	0	0	499
6	0	0	0	0	506
7	0	0	0	0	511
8	0	0	0	0	511
9	0	0	0	0	512
10	0	0	0	0	512
11	0	0	0	0	513
12	0	0	0	0	515
13	0	0	0	0	510
14	0	0	0	0	512
15	0	0	0	0	511
0	0	0	0	0	512
1	0	0	0	0	509
2	0	0	0	0	512
3	0	0	0	0	515
4	0	0	0	0	514
5	0	0	0	0	514
6	0	0	0	0	513
7	0	0	0	0	514
8	0	0	0	0	515
9	0	0	0	0	514
10	0	0	0	0	512
11	0	0	0	0	512
12	0	0	0	0	516
13	0	0	0	0	516
14	0	0	0	0	512
15	0	0	0	0	515
0	0	0	0	0	514
1	0	0	0	0	512
2	0	0	0	0	516
3	0	0	0	0	513
4	0	0	0	0	512
5	0	0	0	0	513
6	0	0	0	0	514
7	0	0	0	0	514
8	0	0	0	0	512
9	0	0	0	0	513
10	0	0	0	0	515
11	0	0	0	0	513
12	0	0	0	0	513
13	0	0	0	0	507
14	0	0	0	0	511
15	0	0	0	0	510
0	0	0	0	0	512
1	0	0	0	0	512
2	0	0	0	0	509
3	0	0	0	0	510
4	0	0	0	0	508
5	0	0	0	0	511
6	0	0	0	0	528
7	0	0	0	0	531
8	0	0	0	0	536
9	0	0	0	0	544
10	0	0	0	0	540
11	0	0	0	0	529
12	0	0	0	0	522
13	0	0	0	0	507
14	0	0	0	0	490
15	0	0	0	0	481
0	0	0	0	0	483
1	0	0	0	0	483
2	0	0	0	0	486
3	0	0	0	0	487
4	0	0	0	0	487
5	0	0	0	0	495
6	0	0	0	0	497
7	0	0	0	0	500
8	0	0	0	0	504
